player_id,player_name,team,position,games_played,points_per_game,assists_per_game,rebounds_per_game,draft_year,team_conference
351,Elijah Bryant,Hapoel Jerusalem,Forward,73,27.4,4.4,14.9,2002,IL
352,Dennis Schroder,Warriors,Center,12,11.7,8.5,10.2,2015,West
353,Evan Fournier,Spurs,Guard,28,26.3,1.4,14.4,2012,West
354,Paul Pierce,Celtics,Forward,66,6,2.1,8.8,2015,East
355,Elijah Bryant,Maccabi Tel Aviv,Forward,79,5.4,6.8,8.3,2012,IL
356,Isiah Thomas,Spurs,Guard,17,29.9,9.5,13.4,2012,West
357,Yotam Halperin,Lakers,Forward,51,15.8,3,7.9,2016,West
358,Lorenzo Brown,Maccabi Tel Aviv,Center,34,26.5,1.2,13.6,2012,IL
359,Noam Shalom,Heat,Guard,69,19.7,9.7,8.5,2013,East
360,Rui HachimuraDeni Avdija,Lakers,Forward,56,23.5,8.2,13.5,2016,West
361,Joel Embiid,Spurs,Forward,52,11.8,10,2,2012,West
362,Alonzo Mourning,Warriors,Forward,31,20.5,3.5,14.4,2015,West
363,James Feldeine,Hapoel Jerusalem,Forward,79,11.5,9.4,12.5,2002,IL
364,Devin Booker,Warriors,Forward,61,25.9,3.2,14.8,2015,West
365,Scottie Barnes,Lakers,Guard,63,9.4,7.7,5.4,2016,West
366,Doron Jamchi,Spurs,Center,33,7.6,6.1,7.1,2012,West
367,Ricky Rubio,Heat,Center,54,14.2,9.9,12.3,2013,East
368,Gilad Levi,Celtics,Forward,78,18.8,6,13.8,2015,East
369,Rui HachimuraDeni Avdija,Lakers,Forward,38,24.9,5.1,8.4,2016,West
370,Steve Nash,Lakers,Forward,80,28,5.6,2.7,2016,West
371,Cade Cunningham,Spurs,Center,77,26.8,4.2,4.7,2012,West
372,Kobe Bryant,Bulls,Guard,68,29.6,8.5,6.8,2016,East
373,Elad Levi,Celtics,Center,31,13.1,0.5,3.4,2015,East
374,Jaylen Brown,Celtics,Guard,43,24.8,1.4,6.5,2015,East
375,Liel Malchi,Spurs,Center,55,16.4,2.1,2.3,2012,West
376,Motti Aroesti,Lakers,Center,74,7.5,5.8,3.5,2016,West
377,Bryant Dunston,Celtics,Forward,23,13.2,9.2,3,2015,East
378,George Gervin,Celtics,Guard,42,29.7,8.1,7.4,2015,East
379,Alex Tyus,Celtics,Center,43,27.3,5.6,2.3,2015,East
380,Dikembe Mutombo,Spurs,Center,69,10.5,0.8,9.9,2012,West
381,Shimon Amsalem,Lakers,Guard,80,17.8,5,3.7,2016,West
382,Evan Fournier,Maccabi Tel Aviv,Guard,58,19,0.2,2.2,2012,IL
383,Adam Ariel,Spurs,Guard,61,11.7,5.2,2.2,2012,West
384,Ariel Beit-Halachmi,Celtics,Guard,69,30,8.9,7.5,2015,East
385,Andrew Wiggins,Lakers,Guard,53,11.4,7.3,11,2016,West
386,Jordan Poole,Spurs,Guard,50,11.8,7.9,8.4,2012,West
387,George Gervin,Bulls,Guard,52,15.9,3.3,14.1,2016,East
388,Vince Carter,Bulls,Guard,32,24.9,9.8,11.9,2016,East
389,Fred VanVleet,Maccabi Tel Aviv,Forward,22,27.2,4.8,1.1,2012,IL
390,Cade Cunningham,Warriors,Center,69,8,6.3,9.1,2015,West
391,Pascal Siakam,Maccabi Tel Aviv,Forward,38,26.8,6.3,7.2,2012,IL
392,Elgin Baylor,Bulls,Forward,34,18.1,3.8,13.1,2016,East
393,Brook Lopez,Maccabi Tel Aviv,Center,70,22.8,8.9,5.9,2012,IL
394,Rafi Menco,Maccabi Tel Aviv,Center,78,7.2,7,14.4,2012,IL
395,Nadav Henefeld,Warriors,Forward,44,22.8,3.3,12,2015,West
396,Omri Casspi (returning star),Heat,Guard,81,6.4,1.3,7.2,2013,East
397,Deon Thomas,Lakers,Guard,80,13.7,9.4,11.8,2016,West
398,Tamir Blatt,Lakers,Forward,35,14,4.2,5.4,2016,West
399,T. J. Leaf (naturalized),Hapoel Jerusalem,Guard,43,9.7,9.4,2.9,2002,IL
400,Tom Maayan,Spurs,Center,55,13.4,9.4,14.7,2012,West
401,Dirk Nowitzki,Spurs,Forward,16,11.2,5.3,12.6,2012,West
402,Kareem Abdul-Jabbar,Celtics,Forward,19,20.3,9.1,11,2015,East
403,Cade Cunningham,Celtics,Center,39,24,3.9,6,2015,East
404,Karl Malone,Lakers,Guard,25,15.4,5.5,13.1,2016,West
405,Vince Carter,Warriors,Guard,34,13.3,5.3,14,2015,West
406,Yam Hanochi,Bulls,Center,10,30,7.1,2.3,2016,East
407,Eylon Sasson,Celtics,Forward,17,21.9,9.5,7.7,2015,East
408,Liel Malchi,Warriors,Center,30,20.1,4.8,8.8,2015,West
409,Jaden Ivey,Celtics,Forward,13,8,7.3,15,2015,East
410,Kyrie Irving,Warriors,Guard,18,6.9,9,8.9,2015,West
411,Charles Barkley,Bulls,Center,29,14.6,2.1,11.8,2016,East
412,Oscar Robertson,Maccabi Tel Aviv,Center,19,7.6,6.9,13.6,2012,IL
413,Kristaps Porzingis,Celtics,Guard,73,7.9,8.1,0.6,2015,East
414,Guy Pnini,Spurs,Guard,67,29.7,0.9,5,2012,West
415,Anthony Davis,Bulls,Center,17,18,5.1,5.1,2016,East
416,Anthony Parker,Warriors,Forward,52,20.9,9.6,8.3,2015,West
417,Motti Aroesti,Celtics,Center,11,26.9,2.9,14.5,2015,East
418,Jerry West,Bulls,Guard,10,25.8,4,7.3,2016,East
419,Giannis Antetokounmpo,Warriors,Forward,74,29.9,3.2,6.9,2015,West
420,Anthony Davis,Celtics,Center,78,22.6,7.2,8.3,2015,East
421,Elgin Baylor,Hapoel Jerusalem,Forward,56,19.9,7.5,9.5,2002,IL
422,Zydrunas Ilgauskas,Heat,Forward,26,16.7,3.7,12.9,2013,East
423,Jayson Tatum,Hapoel Jerusalem,Guard,45,15.1,3.6,11.2,2002,IL
424,Will Solomon,Bulls,Forward,20,24.4,0.4,0.8,2016,East
425,CJ McCollum,Hapoel Jerusalem,Center,53,21.3,0.2,3.3,2002,IL
426,Chris Paul,Heat,Forward,12,26.4,9.8,3.8,2013,East
427,Goran Dragic,Hapoel Jerusalem,Forward,53,16.8,0.9,10.9,2002,IL
428,Lorenzo Brown,Celtics,Center,71,17.4,3.5,6.2,2015,East
429,Jalen Green,Celtics,Center,59,25.7,9.2,5.1,2015,East
430,James Harden,Maccabi Tel Aviv,Center,66,13.2,1,12.1,2012,IL
431,Ricky Rubio,Spurs,Center,67,13.6,8.5,11.4,2012,West
432,Sylven Landesberg,Hapoel Jerusalem,Guard,66,28,2.8,2.4,2002,IL
433,Yao Ming,Maccabi Tel Aviv,Center,52,6.8,2.4,12,2012,IL
434,Keegan Murray,Warriors,Center,74,16.5,1.9,2.4,2015,West
435,Jayson Tatum,Maccabi Tel Aviv,Guard,27,16.1,0.7,8.9,2012,IL
436,Omri Casspi (returning star),Hapoel Jerusalem,Guard,45,19.7,3.6,13.1,2002,IL
437,Giannis Antetokounmpo,Bulls,Forward,58,24.6,6.1,4.6,2016,East
438,Keegan Murray,Bulls,Center,73,28,9.2,11.4,2016,East
439,Isiah Thomas,Bulls,Guard,19,7,8.1,3.1,2016,East
440,Myles Turner,Spurs,Guard,49,27.7,4.5,14.4,2012,West
441,Derrick Sharp,Spurs,Guard,40,21.6,8.2,9.3,2012,West
442,John Stockton,Hapoel Jerusalem,Center,44,22,5,3.2,2002,IL
443,Yotam Halperin,Warriors,Forward,13,16.2,4.2,3.1,2015,West
444,Hedo Turkoglu,Hapoel Jerusalem,Center,67,16.2,8.9,7.9,2002,IL
445,Bennedict Mathurin,Celtics,Guard,39,13.4,2.3,10.5,2015,East
446,Eidan Alber,Celtics,Guard,71,11.1,5.7,11.4,2015,East
447,Tom Maayan,Heat,Center,81,25.7,0.8,6.6,2013,East
448,Al Horford,Lakers,Forward,30,9.4,5.7,1.5,2016,West
449,Elad Levi,Heat,Center,22,25.3,2.4,9.8,2013,East
450,Shai Gilgeous-Alexander,Warriors,Guard,47,16.7,7.7,6.7,2015,West
451,Tim Duncan,Hapoel Jerusalem,Guard,19,15.8,2.1,2.7,2002,IL
452,Penny Hardaway,Spurs,Forward,37,15.3,6.8,2,2012,West
453,Dwyane Wade,Maccabi Tel Aviv,Center,16,18.4,8.4,5.1,2012,IL
454,Keegan Murray,Spurs,Center,15,21.8,9.6,2.3,2012,West
455,Grant Hill,Bulls,Guard,44,20.1,7.5,14.6,2016,East
456,Jaylen Adams,Hapoel Jerusalem,Forward,29,22.9,5,9.4,2002,IL
457,Adam Ariel,Heat,Guard,42,10,8.5,14.3,2013,East
458,Dirk Nowitzki,Hapoel Jerusalem,Forward,48,19.8,8.5,13.1,2002,IL
459,Evan Fournier,Lakers,Guard,81,22.9,9.1,2.8,2016,West
460,Oded Katash,Hapoel Jerusalem,Center,55,9.1,3.7,13.5,2002,IL
461,Omer Sela,Spurs,Center,36,26.4,1.1,14.1,2012,West
462,Gil Beni,Bulls,Guard,43,6.8,2.8,6,2016,East
463,Kristaps Porzingis,Hapoel Jerusalem,Guard,74,12.7,5.2,7.9,2002,IL
464,Shahar Lazar,Warriors,Guard,60,6.9,8.4,8.1,2015,West
465,Wilt Chamberlain,Celtics,Center,70,27.9,9.2,0.7,2015,East
466,Daniel Wolf,Hapoel Jerusalem,Guard,43,27.3,0.4,13.9,2002,IL
467,Eylon Sasson,Warriors,Forward,20,18.3,6.1,2.4,2015,West
468,Evan Mobley,Spurs,Guard,78,21.7,3.9,11.6,2012,West
469,Dominique Wilkins,Spurs,Center,12,7.4,6.5,3.2,2012,West
470,Bradley Beal,Lakers,Guard,41,15.6,5.5,3.3,2016,West
471,Charles Barkley,Celtics,Center,31,23.2,2.3,1.7,2015,East
472,Stephen Curry,Maccabi Tel Aviv,Guard,79,16.3,2,3.6,2012,IL
473,Jayson Tatum,Lakers,Guard,51,29.2,4.3,5.4,2016,West
474,LeBron James,Heat,Guard,57,22.4,9.2,5.5,2013,East
475,Giannis Antetokounmpo,Spurs,Forward,42,17.3,0.5,0.6,2012,West
476,Eden Tur-Kaspi,Celtics,Forward,49,15.9,7.1,2.4,2015,East
477,Andrea Bargnani,Lakers,Center,42,10.6,9.6,9.2,2016,West
478,Lorenzo Brown,Celtics,Center,50,16.4,9.8,13.2,2015,East
479,Magic Johnson,Celtics,Center,63,23.1,5.7,2.1,2015,East
480,Jake Cohen,Hapoel Jerusalem,Center,18,7.3,1.8,9,2002,IL
481,Andrew Wiggins,Lakers,Guard,33,16,1.9,0.5,2016,West
482,Jaden Ivey,Spurs,Forward,36,28.8,8,9.7,2012,West
483,Fred VanVleet,Warriors,Forward,81,15.1,7.6,10.5,2015,West
484,Trae Young,Spurs,Forward,79,19.4,6.8,11.3,2012,West
485,Kristaps Porzingis,Celtics,Guard,72,17.3,3.8,12.1,2015,East
486,Michael Porter Jr.,Warriors,Guard,24,18.7,5.1,11,2015,West
487,Magic Johnson,Celtics,Center,24,25.2,3.3,8.2,2015,East
488,Omri Casspi (returning star),Hapoel Jerusalem,Guard,18,11.5,9.5,7.3,2002,IL
489,Giannis Antetokounmpo,Spurs,Forward,36,16.8,0.2,6.1,2012,West
490,Chris Paul,Hapoel Jerusalem,Forward,67,6,6.7,14.4,2002,IL
491,Sharon Drucker,Heat,Guard,36,11.1,6,4.6,2013,East
492,Reggie Miller,Bulls,Guard,12,15.6,3.6,4.1,2016,East
493,Chuck Eidson,Hapoel Jerusalem,Guard,36,7.8,3.2,4.8,2002,IL
494,Zion Williamson,Warriors,Guard,54,22.3,7.7,3,2015,West
495,Eidan Rubin,Heat,Forward,43,18,9.7,10.5,2013,East
496,Patrick Ewing,Lakers,Guard,58,11.4,3.2,9,2016,West
497,Motti Aroesti,Maccabi Tel Aviv,Center,48,11.9,6.7,2.6,2012,IL
498,Jordan Poole,Lakers,Guard,34,25.9,2.3,5.2,2016,West
499,Luka Doncic,Celtics,Forward,74,24,7.3,14.2,2015,East
500,Daniel Wolf,Bulls,Guard,31,28.5,7.1,4.9,2016,East
501,Guy Goodes,Bulls,Forward,78,9.4,1.2,2.9,2016,East
502,Penny Hardaway,Celtics,Forward,68,24.6,8.7,0.2,2015,East
503,John Stockton,Maccabi Tel Aviv,Center,44,27,4.1,5.2,2012,IL
504,Bill Russell,Hapoel Jerusalem,Guard,72,14,6.7,8.1,2002,IL
505,Tom Maayan,Maccabi Tel Aviv,Center,19,5.1,6.7,6.6,2012,IL
506,Bojan Bogdanovic,Lakers,Guard,31,8.5,0.3,9.1,2016,West
507,Elijah Bryant,Spurs,Forward,28,28.7,2.8,12.1,2012,West
508,Steve Nash,Hapoel Jerusalem,Forward,68,11.9,7.7,7.6,2002,IL
509,Roman Sorkin,Heat,Center,19,24.8,4.7,4.6,2013,East
510,Guy Pnini,Warriors,Guard,78,15,6.8,14.7,2015,West
511,Penny Hardaway,Maccabi Tel Aviv,Forward,42,25.5,5.6,2.5,2012,IL
512,Alonzo Mourning,Lakers,Forward,33,5.8,4.9,9.8,2016,West
513,Giannis Antetokounmpo,Celtics,Forward,73,20.1,3.9,10.1,2015,East
514,Lior Eliyahu,Bulls,Guard,75,18.2,0.8,7.4,2016,East
515,Iftach Ziv,Maccabi Tel Aviv,Center,24,27.5,9.7,14.3,2012,IL
516,Dennis Schroder,Spurs,Center,44,28.7,8.2,4.9,2012,West
517,Reggie Miller,Maccabi Tel Aviv,Guard,15,10.4,2.7,0.7,2012,IL
518,Bar Timor,Spurs,Guard,17,24.5,6.4,8.6,2012,West
519,Moshe Mizrahi,Hapoel Jerusalem,Guard,72,14.7,4.3,8.4,2002,IL
520,Tyrese Haliburton,Lakers,Center,20,24.9,7.6,10.7,2016,West
521,Tyrese Haliburton,Hapoel Jerusalem,Center,34,7.4,10,13,2002,IL
522,Tal Brody,Warriors,Forward,20,16.4,10,11.7,2015,West
523,Fred VanVleet,Spurs,Forward,72,27.9,3.1,11.1,2012,West
524,Yiftach Feldman,Spurs,Forward,63,23.6,8.7,13.2,2012,West
525,Dirk Nowitzki,Hapoel Jerusalem,Forward,59,14.5,3.8,0.3,2002,IL
526,Keegan Murray,Hapoel Jerusalem,Center,61,22,1.2,0.1,2002,IL
527,Nadav Henefeld,Lakers,Forward,33,14.1,1.4,1.1,2016,West
528,Jordan Poole,Bulls,Guard,40,25.7,7.8,0.7,2016,East
529,Al Horford,Celtics,Forward,81,16.9,5.6,3.9,2015,East
530,Bojan Bogdanovic,Spurs,Guard,80,24.5,2.1,11.3,2012,West
531,Kristaps Porzingis,Bulls,Guard,78,28.4,8.1,15,2016,East
532,Clyde Drexler,Maccabi Tel Aviv,Forward,18,14.1,0.9,2.4,2012,IL
533,Eden Tur-Kaspi,Heat,Forward,27,25,7.8,4.7,2013,East
534,Bar Timor,Hapoel Jerusalem,Guard,61,28.6,1,8.3,2002,IL
535,Gilad Levi,Bulls,Forward,25,11.5,7.9,13.1,2016,East
536,Dennis Rodman,Maccabi Tel Aviv,Guard,11,24.5,4,8.4,2012,IL
537,Tal Brody,Spurs,Forward,14,23.5,4.8,10.4,2012,West
538,Pinhas Hozez,Hapoel Jerusalem,Forward,62,22.6,1,9.8,2002,IL
539,Brandon Ingram,Warriors,Guard,65,7.6,2.4,5.9,2015,West
540,Yiftach Feldman,Hapoel Jerusalem,Forward,34,26.9,3.6,5.2,2002,IL
541,Meir Tapiro,Celtics,Forward,47,28.3,9.6,4,2015,East
542,Charles Barkley,Spurs,Center,20,17.8,3.2,11.2,2012,West
543,Yam Hanochi,Celtics,Center,61,16.7,5.1,0.6,2015,East
544,Doron Jamchi,Bulls,Center,36,22.9,7.3,1.4,2016,East
545,Alonzo Mourning,Maccabi Tel Aviv,Forward,23,15.5,9.7,10.5,2012,IL
546,Eidan Alber,Maccabi Tel Aviv,Guard,20,29.6,5.6,4.8,2012,IL
547,Marc Gasol,Celtics,Center,74,17.9,0.6,10.8,2015,East
548,Larry Bird,Spurs,Forward,24,9,4.1,14.4,2012,West
549,Yovel Zoosman,Hapoel Jerusalem,Guard,16,15.1,2.5,11.7,2002,IL
550,Karl Malone,Celtics,Guard,58,25.9,5.3,10.2,2015,East
551,Idan Zalmanson,Maccabi Tel Aviv,Center,36,20.1,6.4,14.1,2012,IL
552,Bradley Beal,Heat,Guard,80,12.1,1.8,6.8,2013,East
553,Boris Diaw,Lakers,Forward,46,9.9,5.9,12.9,2016,West
554,Paolo Banchero,Heat,Guard,17,12.6,4.8,0.8,2013,East
555,Shahar Lazar,Heat,Guard,18,8.2,6,9.1,2013,East
556,Pau Gasol,Spurs,Guard,58,11.6,9.8,12.2,2012,West
557,Zydrunas Ilgauskas,Spurs,Forward,57,7.8,9.1,2.9,2012,West
558,Bradley Beal,Bulls,Guard,30,7.9,9.5,13.7,2016,East
559,Jalen Green,Lakers,Center,54,19.1,8.6,1.4,2016,West
560,Omri Casspi (returning star),Celtics,Guard,68,25.5,8.9,9.9,2015,East
561,Steve Nash,Warriors,Forward,24,7,1.1,7.6,2015,West
562,Evan Mobley,Maccabi Tel Aviv,Guard,18,7.9,0.6,3.6,2012,IL
563,Josh Giddey,Bulls,Forward,63,9.8,4.5,8.2,2016,East
564,Ricky Rubio,Hapoel Jerusalem,Center,15,10,8.8,13.2,2002,IL
565,Joel Embiid,Maccabi Tel Aviv,Forward,17,15.9,6.3,11.7,2012,IL
566,Elgin Baylor,Heat,Forward,12,13.9,5.7,9.5,2013,East
567,Guy Goodes,Maccabi Tel Aviv,Forward,56,12.1,1.8,8.8,2012,IL
568,Marc Gasol,Warriors,Center,44,16.1,10,12.8,2015,West
569,Isiah Thomas,Warriors,Guard,47,16,6.5,10.4,2015,West
570,Chris Bosh,Maccabi Tel Aviv,Forward,54,18.9,8.6,9.7,2012,IL
571,Bojan Bogdanovic,Maccabi Tel Aviv,Guard,71,9.9,7.9,12.7,2012,IL
572,Itay Segev,Maccabi Tel Aviv,Guard,34,14.6,9.3,14.4,2012,IL
573,Guy Goodes,Warriors,Forward,47,7.9,0.7,8.5,2015,West
574,George Gervin,Lakers,Guard,62,29.7,1.6,3.8,2016,West
575,Nimrod Levi,Heat,Center,35,26.4,0.5,8.6,2013,East
576,Dirk Nowitzki,Warriors,Forward,43,29.4,5.3,9.2,2015,West
577,Rafi Menco,Bulls,Center,41,24.2,8.2,7,2016,East
578,Dwyane Wade,Celtics,Center,39,18.1,0.7,10.4,2015,East
579,Tamir Blatt,Warriors,Forward,19,15,1.7,8.6,2015,West
580,Jaylen Adams,Hapoel Jerusalem,Forward,32,5.1,4.3,11.9,2002,IL
581,Larry Bird,Maccabi Tel Aviv,Forward,69,28.9,1.5,0.7,2012,IL
582,Ben Saraf,Bulls,Forward,52,12.6,1.4,9.7,2016,East
583,Yam Hanochi,Maccabi Tel Aviv,Center,15,12.4,2.6,2.4,2012,IL
584,Lorenzo Brown,Celtics,Center,28,28,8.8,5.6,2015,East
585,Jimmy Butler,Bulls,Forward,30,20.4,0.3,4,2016,East
586,Dikembe Mutombo,Hapoel Jerusalem,Center,44,22.5,2.9,5.2,2002,IL
587,Tal Dunne,Warriors,Forward,10,17.3,6.3,8.5,2015,West
588,Isiah Thomas,Spurs,Guard,37,17.5,7.6,11.7,2012,West
589,Noam Dovrat,Heat,Center,21,25.4,4.9,1.6,2013,East
590,Paul George,Warriors,Guard,12,26.2,5.8,2.3,2015,West
591,Yam Madar,Hapoel Jerusalem,Center,40,14,6.9,3.5,2002,IL
592,Kristaps Porzingis,Celtics,Guard,22,6.5,5.8,5.8,2015,East
593,Tamir Blatt,Lakers,Forward,27,8,7.1,11.6,2016,West
594,Kareem Abdul-Jabbar,Warriors,Forward,75,17.3,5.8,3.3,2015,West
595,Danilo Gallinari,Warriors,Guard,29,10.9,9.6,2.7,2015,West
596,LeBron James,Hapoel Jerusalem,Guard,12,9.4,4.9,8.4,2002,IL
597,Tony Parker,Celtics,Guard,34,18.4,7.9,0.3,2015,East
598,Yotam Halperin,Maccabi Tel Aviv,Forward,41,8.4,8.8,7.6,2012,IL
599,Zydrunas Ilgauskas,Maccabi Tel Aviv,Forward,52,11.5,9.5,7.5,2012,IL
600,Tal Brody,Maccabi Tel Aviv,Forward,40,6.2,4.9,10.7,2012,IL
601,Yam Hanochi,Lakers,Center,13,19.6,9.2,4,2016,West
602,James Harden,Bulls,Center,72,15.5,8.9,2.6,2016,East
603,Noam Dovrat,Lakers,Center,14,21.7,4.1,13.9,2016,West
604,Trae Young,Lakers,Forward,81,23.9,9.2,7.7,2016,West
605,Wade Baldwin IV,Lakers,Forward,52,22.1,5.1,13.1,2016,West
606,Dennis Rodman,Hapoel Jerusalem,Guard,68,19.4,3.3,1.2,2002,IL
607,Gil Beni,Spurs,Guard,75,17.7,3.3,9.5,2012,West
608,Bryant Dunston,Warriors,Forward,79,14.5,0.4,13.1,2015,West
609,Yovel Zoosman,Hapoel Jerusalem,Guard,50,28.2,9.1,0,2002,IL
610,Paul Pierce,Celtics,Forward,28,26,1,6.6,2015,East
611,Jayson Tatum,Lakers,Guard,47,29.4,9.8,11.2,2016,West
612,Will Solomon,Warriors,Forward,52,15,4.9,14.5,2015,West
613,Manu Ginobili,Lakers,Guard,24,14.2,5.1,3.5,2016,West
614,Manu Ginobili,Hapoel Jerusalem,Guard,62,15.2,7.4,13.3,2002,IL
615,Nir Tishman,Warriors,Forward,16,28.9,10,9.7,2015,West
616,Kevin Garnett,Warriors,Center,35,23.2,9.1,9.7,2015,West
617,Lorenzo Brown,Hapoel Jerusalem,Center,74,5.4,4.3,2.1,2002,IL
618,Anthony Davis,Heat,Center,45,5.6,2.3,7,2013,East
619,Chuck Eidson,Bulls,Guard,63,22.2,8.8,12,2016,East
620,Oscar Robertson,Bulls,Center,25,6,5,6.2,2016,East
621,Tim Duncan,Warriors,Guard,30,18.6,4.1,6.7,2015,West
622,CJ McCollum,Celtics,Center,66,14.8,8.1,5.8,2015,East
623,Franz Wagner,Lakers,Forward,36,28.4,3.6,3.2,2016,West
624,Trae Young,Bulls,Forward,48,15.5,4,7,2016,East
625,Jason Kidd,Spurs,Center,58,25.4,2,14.1,2012,West
626,Chris Paul,Hapoel Jerusalem,Forward,23,22.3,1.5,11.2,2002,IL
627,Iftach Ziv,Spurs,Center,71,21.1,1.3,9.2,2012,West
628,Wilt Chamberlain,Lakers,Center,53,28.9,8.7,14.3,2016,West
629,Jimmy Butler,Warriors,Forward,69,24.5,5.5,6.4,2015,West
630,Brandon Ingram,Maccabi Tel Aviv,Guard,10,12.2,2.5,11.5,2012,IL
631,Bojan Bogdanovic,Celtics,Guard,44,11,1.3,14.8,2015,East
632,Roman Sorkin,Heat,Center,35,28.8,5.9,4.8,2013,East
633,Clyde Drexler,Hapoel Jerusalem,Forward,47,24,6,12.5,2002,IL
634,Bradley Beal,Warriors,Guard,69,26.2,4.8,9.4,2015,West
635,Klay Thompson,Spurs,Forward,76,24.9,1.8,12.4,2012,West
636,LaMelo Ball,Bulls,Forward,55,21.3,9.1,1.6,2016,East
637,Al Horford,Bulls,Forward,21,14,7.6,9.9,2016,East
638,Kobe Bryant,Heat,Guard,36,8.5,2,0.6,2013,East
639,Marc Gasol,Bulls,Center,57,26.7,3.7,8.9,2016,East
640,Kareem Abdul-Jabbar,Spurs,Forward,50,18.1,8.3,12.4,2012,West
641,Ariel Beit-Halachmi,Warriors,Guard,62,9.6,6.4,8.6,2015,West
642,Rudy Gobert,Heat,Guard,15,25.6,5.4,11.1,2013,East
643,Yam Madar,Warriors,Center,32,16.8,6.1,11.4,2015,West
644,Joel Embiid,Heat,Forward,82,13.1,2.5,2.5,2013,East
645,Elgin Baylor,Spurs,Forward,74,10.8,4.3,9.8,2012,West
646,Ricky Rubio,Heat,Center,56,21.6,9.8,3.4,2013,East
647,Marc Gasol,Lakers,Center,50,19.2,8.7,10.2,2016,West
648,Yovel Zoosman,Bulls,Guard,34,29.1,9.7,0.7,2016,East
649,Ray Allen,Heat,Guard,18,15.7,4.3,4.8,2013,East
650,Michael Jordan,Heat,Guard,53,26.8,2,14.8,2013,East
651,Amir Uri,Hapoel Jerusalem,Guard,57,26.7,6.5,6.9,2002,IL
652,Dirk Nowitzki,Warriors,Forward,32,25.8,5.7,1.9,2015,West
653,Dirk Nowitzki,Maccabi Tel Aviv,Forward,56,29.8,6.6,6,2012,IL
654,Shai Gilgeous-Alexander,Hapoel Jerusalem,Guard,34,18.7,3.6,3.2,2002,IL
655,Amir Uri,Maccabi Tel Aviv,Guard,54,23,1.6,14.4,2012,IL
656,Jake Cohen,Heat,Center,57,19.6,10,9.1,2013,East
657,Trae Young,Bulls,Forward,78,24.8,0.4,4,2016,East
658,Scottie Pippen,Celtics,Center,72,8,4.3,12.2,2015,East
659,Sharon Drucker,Celtics,Guard,33,14.1,5.2,6.1,2015,East
660,John Stockton,Bulls,Center,21,25.1,7.9,9.1,2016,East
661,Rafi Menco,Bulls,Center,41,21.9,0.6,1.8,2016,East
662,Moses Malone,Warriors,Guard,81,14.4,6.2,9.1,2015,West
663,Yao Ming,Lakers,Center,59,16.1,3.2,8.6,2016,West
664,Moses Malone,Spurs,Guard,82,22,0.6,8.3,2012,West
665,Yao Ming,Lakers,Center,69,17.7,9.5,0.5,2016,West
666,Shahar Lazar,Celtics,Guard,57,17.2,7.5,5.7,2015,East
667,Moses Malone,Hapoel Jerusalem,Guard,76,25.3,4.5,7.9,2002,IL
668,Nikola Jokic,Hapoel Jerusalem,Forward,75,5.9,0.6,14.7,2002,IL
669,Jake Cohen,Warriors,Center,12,19.3,9,13.7,2015,West
670,Zydrunas Ilgauskas,Heat,Forward,22,10.4,2.9,1.5,2013,East
671,Omri Casspi (returning star),Lakers,Guard,14,20.3,3.7,4.9,2016,West
672,Manu Ginobili,Hapoel Jerusalem,Guard,38,26.6,3.8,4.7,2002,IL
673,Ben Carter,Celtics,Forward,50,18.5,4.3,13.7,2015,East
674,Evan Mobley,Spurs,Guard,33,14.6,6.6,11.4,2012,West
675,Jaden Ivey,Maccabi Tel Aviv,Forward,67,19.2,8.2,14.7,2012,IL
676,Daniel Wolf,Warriors,Guard,31,14.6,2.7,5.6,2015,West
677,Pau Gasol,Warriors,Guard,81,13.1,2.6,10.1,2015,West
678,Jason Kidd,Hapoel Jerusalem,Center,23,22.1,7.3,4.3,2002,IL
679,Isiah Thomas,Hapoel Jerusalem,Guard,48,18.6,3.9,11.9,2002,IL
680,Alex Tyus,Bulls,Center,29,9.6,6.8,7.3,2016,East
681,Rui HachimuraDeni Avdija,Spurs,Forward,71,9.4,6.2,4.7,2012,West
682,Gabi Neumark,Lakers,Forward,78,22.6,5.8,4.9,2016,West
683,Elad Levi,Celtics,Center,29,14.1,1.5,8.9,2015,East
684,Mickey Berkowitz,Lakers,Guard,77,8.6,5.5,7.5,2016,West
685,Dirk Nowitzki,Heat,Forward,16,19.8,2.7,7.7,2013,East
686,Giannis Antetokounmpo,Warriors,Forward,37,16,0,9.2,2015,West
687,De'Aaron Fox,Bulls,Center,61,25.1,9,14.5,2016,East
688,Kevin Durant,Bulls,Center,19,12.4,1.5,5.3,2016,East
689,Jalen Green,Bulls,Center,39,10.5,4.4,13.7,2016,East
690,Reggie Miller,Bulls,Guard,33,28.1,7.4,3.4,2016,East
691,Ricky Rubio,Spurs,Center,76,29.8,3,1.1,2012,West
692,Desmond Bane,Hapoel Jerusalem,Guard,65,16,7.2,7.3,2002,IL
693,Jaren Jackson Jr.,Celtics,Guard,11,19.9,0.9,11.9,2015,East
694,Elgin Baylor,Celtics,Forward,10,14.6,8.3,14,2015,East
695,Michael Jordan,Lakers,Guard,69,28.4,6.1,12.1,2016,West
696,Yovel Zoosman,Warriors,Guard,38,23.1,0.7,7.4,2015,West
697,Klay Thompson,Heat,Forward,68,12,8.6,7.1,2013,East
